MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
1999-2000_Tottenham_Bradford,1999-2000,25,2000-03-04,,Tottenham,Bradford,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Watford_West Ham,1999-2000,25,2000-03-04,,Watford,West Ham,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Aston Villa_Arsenal,1999-2000,25,2000-03-05,,Aston Villa,Arsenal,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Leeds_Coventry,1999-2000,25,2000-03-05,,Leeds,Coventry,3,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Leicester_Sunderland,1999-2000,25,2000-03-05,,Leicester,Sunderland,5,2,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_West Ham_Southampton,1999-2000,25,2000-03-08,,West Ham,Southampton,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Aston Villa_Coventry,1999-2000,26,2000-03-11,,Aston Villa,Coventry,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Chelsea_Everton,1999-2000,26,2000-03-11,,Chelsea,Everton,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Liverpool_Sunderland,1999-2000,26,2000-03-11,,Liverpool,Sunderland,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Man United_Derby,1999-2000,26,2000-03-11,,Man United,Derby,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Newcastle_Watford,1999-2000,26,2000-03-11,,Newcastle,Watford,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Sheffield Weds_West Ham,1999-2000,26,2000-03-11,,Sheffield Weds,West Ham,3,1,H,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Tottenham_Southampton,1999-2000,26,2000-03-11,,Tottenham,Southampton,7,2,H,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Wimbledon_Leicester,1999-2000,26,2000-03-11,,Wimbledon,Leicester,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Bradford_Leeds,1999-2000,26,2000-03-12,,Bradford,Leeds,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Middlesbrough_Arsenal,1999-2000,26,2000-03-12,,Middlesbrough,Arsenal,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Coventry_Everton,1999-2000,26,2000-03-15,,Coventry,Everton,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Liverpool_Aston Villa,1999-2000,26,2000-03-15,,Liverpool,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Coventry_Bradford,1999-2000,27,2000-03-18,,Coventry,Bradford,4,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Derby_Liverpool,1999-2000,27,2000-03-18,,Derby,Liverpool,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Leicester_Man United,1999-2000,27,2000-03-18,,Leicester,Man United,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Southampton_Aston Villa,1999-2000,27,2000-03-18,,Southampton,Aston Villa,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Sunderland_Middlesbrough,1999-2000,27,2000-03-18,,Sunderland,Middlesbrough,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Watford_Sheffield Weds,1999-2000,27,2000-03-18,,Watford,Sheffield Weds,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_West Ham_Chelsea,1999-2000,27,2000-03-18,,West Ham,Chelsea,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Arsenal_Tottenham,1999-2000,27,2000-03-19,,Arsenal,Tottenham,2,1,H,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Everton_Newcastle,1999-2000,27,2000-03-19,,Everton,Newcastle,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Leeds_Wimbledon,1999-2000,27,2000-03-19,,Leeds,Wimbledon,4,1,H,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Aston Villa_Derby,1999-2000,28,2000-03-25,,Aston Villa,Derby,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Bradford_Man United,1999-2000,28,2000-03-25,,Bradford,Man United,0,4,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Chelsea_Southampton,1999-2000,28,2000-03-25,,Chelsea,Southampton,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Liverpool_Newcastle,1999-2000,28,2000-03-25,,Liverpool,Newcastle,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Middlesbrough_Sheffield Weds,1999-2000,28,2000-03-25,,Middlesbrough,Sheffield Weds,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Sunderland_Everton,1999-2000,28,2000-03-25,,Sunderland,Everton,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Watford_Tottenham,1999-2000,28,2000-03-25,,Watford,Tottenham,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Arsenal_Coventry,1999-2000,28,2000-03-26,,Arsenal,Coventry,3,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Leicester_Leeds,1999-2000,28,2000-03-26,,Leicester,Leeds,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_West Ham_Wimbledon,1999-2000,28,2000-03-26,,West Ham,Wimbledon,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Coventry_Liverpool,1999-2000,29,2000-04-01,,Coventry,Liverpool,0,3,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Everton_Watford,1999-2000,29,2000-04-01,,Everton,Watford,4,2,H,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Leeds_Chelsea,1999-2000,29,2000-04-01,,Leeds,Chelsea,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Man United_West Ham,1999-2000,29,2000-04-01,,Man United,West Ham,7,1,H,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Newcastle_Bradford,1999-2000,29,2000-04-01,,Newcastle,Bradford,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Southampton_Sunderland,1999-2000,29,2000-04-01,,Southampton,Sunderland,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Wimbledon_Arsenal,1999-2000,29,2000-04-01,,Wimbledon,Arsenal,1,3,A,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Derby_Leicester,1999-2000,29,2000-04-02,,Derby,Leicester,3,0,H,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Tottenham_Middlesbrough,1999-2000,29,2000-04-03,,Tottenham,Middlesbrough,2,3,A,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Sheffield Weds_Aston Villa,1999-2000,29,2000-04-05,,Sheffield Weds,Aston Villa,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Bradford_Southampton,1999-2000,30,2000-04-08,,Bradford,Southampton,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Leicester_Everton,1999-2000,30,2000-04-08,,Leicester,Everton,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Sunderland_Wimbledon,1999-2000,30,2000-04-08,,Sunderland,Wimbledon,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Watford_Derby,1999-2000,30,2000-04-08,,Watford,Derby,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Aston Villa_Leeds,1999-2000,30,2000-04-09,,Aston Villa,Leeds,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Liverpool_Tottenham,1999-2000,30,2000-04-09,,Liverpool,Tottenham,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Middlesbrough_Man United,1999-2000,30,2000-04-10,,Middlesbrough,Man United,3,4,A,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Chelsea_Coventry,1999-2000,31,2000-04-12,,Chelsea,Coventry,2,1,H,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_West Ham_Newcastle,1999-2000,31,2000-04-12,,West Ham,Newcastle,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Wimbledon_Sheffield Weds,1999-2000,31,2000-04-12,,Wimbledon,Sheffield Weds,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Coventry_Middlesbrough,1999-2000,32,2000-04-15,,Coventry,Middlesbrough,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Derby_West Ham,1999-2000,32,2000-04-15,,Derby,West Ham,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Everton_Bradford,1999-2000,32,2000-04-15,,Everton,Bradford,4,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Man United_Sunderland,1999-2000,32,2000-04-15,,Man United,Sunderland,4,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Newcastle_Leicester,1999-2000,32,2000-04-15,,Newcastle,Leicester,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Sheffield Weds_Chelsea,1999-2000,32,2000-04-15,,Sheffield Weds,Chelsea,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Southampton_Watford,1999-2000,32,2000-04-15,,Southampton,Watford,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Tottenham_Aston Villa,1999-2000,32,2000-04-15,,Tottenham,Aston Villa,2,4,A,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Leeds_Arsenal,1999-2000,32,2000-04-16,,Leeds,Arsenal,0,4,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Wimbledon_Liverpool,1999-2000,32,2000-04-16,,Wimbledon,Liverpool,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Leicester_Tottenham,1999-2000,32,2000-04-19,,Leicester,Tottenham,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Bradford_Derby,1999-2000,33,2000-04-21,,Bradford,Derby,4,4,D,4,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Everton_Liverpool,1999-2000,33,2000-04-21,,Everton,Liverpool,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Aston Villa_Leicester,1999-2000,33,2000-04-22,,Aston Villa,Leicester,2,2,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Chelsea_Middlesbrough,1999-2000,33,2000-04-22,,Chelsea,Middlesbrough,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Sheffield Weds_Sunderland,1999-2000,33,2000-04-22,,Sheffield Weds,Sunderland,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Southampton_Man United,1999-2000,33,2000-04-22,,Southampton,Man United,1,3,A,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Tottenham_Wimbledon,1999-2000,33,2000-04-22,,Tottenham,Wimbledon,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_West Ham_Coventry,1999-2000,33,2000-04-22,,West Ham,Coventry,5,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Newcastle_Leeds,1999-2000,33,2000-04-23,,Newcastle,Leeds,2,2,D,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1999-2000_Watford_Arsenal,1999-2000,33,2000-04-23,,Watford,Arsenal,2,3,A,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
1999-2000_Derby_Southampton,1999-2000,33,2000-04-24,,Derby,Southampton,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
1999-2000_Man United_Chelsea,1999-2000,33,2000-04-24,,Man United,Chelsea,3,2,H,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
