Season,HomeTeam,AwayTeam,FullTimeResult,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,Favourites,ROIonFavourites,ROIonUnderdogs,ROIonDraws,FavouriteXOdds,ROIonFavouriteX
2004-2005,Norwich,Liverpool,A,0.0,0.0,4.33,3.4,1.66,,,Away,66.0,-100.0,-100.0,1.1154150197628458,11.541501976284579
2004-2005,West Brom,Newcastle,D,0.0,0.0,3.6,3.4,1.83,,,Away,-100.0,-100.0,240.0,1.1896749521988528,18.96749521988528
2004-2005,Arsenal,Man City,D,0.0,0.0,1.28,4.5,9.0,1.75,2.05,Home,-100.0,-100.0,350.0,0.9965397923875432,-0.3460207612456827
2004-2005,Birmingham,Bolton,A,0.0,0.0,1.8,3.25,4.0,2.15,1.66,Home,-100.0,300.0,-100.0,1.1584158415841583,-100.0
2004-2005,Chelsea,Middlesbrough,H,0.0,0.0,1.36,4.0,7.5,1.95,1.85,Home,36.0,-100.0,-100.0,1.0149253731343284,1.492537313432834
2004-2005,Everton,Portsmouth,H,0.0,0.0,1.72,3.25,4.33,2.15,1.66,Home,72.0,-100.0,-100.0,1.124748490945674,12.474849094567404
2004-2005,Man United,Tottenham,D,0.0,0.0,1.4,3.75,7.5,1.9,1.9,Home,-100.0,-100.0,275.0,1.019417475728155,1.9417475728155154
2004-2005,Southampton,Fulham,D,0.0,0.0,2.37,3.2,2.62,2.1,1.7,Home,-100.0,-100.0,220.0,1.361579892280072,36.15798922800718
2004-2005,Aston Villa,Norwich,H,0.0,0.0,1.72,3.4,5.0,2.1,1.7,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Bolton,Arsenal,H,0.0,0.0,6.5,3.5,1.57,2.05,1.75,Away,-100.0,550.0,-100.0,1.0838264299802762,-100.0
2004-2005,Charlton,Birmingham,H,0.0,0.0,2.2,3.1,3.4,2.1,1.7,Home,120.00000000000004,-100.0,-100.0,1.2867924528301886,28.679245283018872
2004-2005,Liverpool,Man United,A,0.0,1.0,2.62,3.2,2.6,2.2,1.65,Away,160.0,-100.0,-100.0,1.4344827586206896,43.448275862068954
2004-2005,Man City,Crystal Palace,H,0.0,0.0,1.72,3.4,5.0,2.0,1.8,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Newcastle,Southampton,H,0.0,0.0,1.57,3.5,6.5,1.85,1.95,Home,57.0,-100.0,-100.0,1.0838264299802762,8.38264299802762
2004-2005,Portsmouth,Blackburn,A,2.0,0.0,2.2,3.1,3.4,2.2,1.65,Home,-100.0,240.0,-100.0,1.2867924528301886,-100.0
2004-2005,Tottenham,Chelsea,A,0.0,0.0,4.5,3.25,1.83,2.05,1.75,Away,83.0,-100.0,-100.0,1.170767716535433,17.076771653543304
2004-2005,Fulham,West Brom,H,0.0,0.0,1.8,3.1,5.0,2.05,1.75,Home,80.0,-100.0,-100.0,1.1387755102040815,13.877551020408148
2004-2005,Middlesbrough,Everton,D,0.0,0.0,2.2,3.1,3.4,2.2,1.65,Home,-100.0,-100.0,210.0,1.2867924528301886,28.679245283018872
2004-2005,Birmingham,Fulham,A,0.0,0.0,1.9,3.1,4.33,2.1,1.7,Home,-100.0,333.0,-100.0,1.178,-100.0
2004-2005,Chelsea,Portsmouth,H,0.0,0.0,1.2,6.0,13.0,1.8,2.0,Home,20.0,-100.0,-100.0,1.0,0.0
2004-2005,Crystal Palace,Tottenham,H,0.0,0.0,3.1,3.2,2.25,2.3,1.6,Away,-100.0,210.0,-100.0,1.3211009174311927,-100.0
2004-2005,Everton,Charlton,A,0.0,0.0,1.83,3.3,4.33,2.3,1.6,Home,-100.0,333.0,-100.0,1.1771929824561405,-100.0
2004-2005,Man United,Aston Villa,H,0.0,0.0,1.33,4.5,9.5,1.8,2.0,Home,33.0,-100.0,-100.0,1.0265866209262435,2.658662092624354
2004-2005,Norwich,Middlesbrough,D,0.0,0.0,3.1,3.2,2.25,2.1,1.7,Away,-100.0,-100.0,220.0,1.3211009174311927,32.110091743119284
2004-2005,Southampton,Liverpool,H,0.0,0.0,4.5,3.25,1.83,2.25,1.61,Away,-100.0,350.0,-100.0,1.170767716535433,-100.0
2004-2005,West Brom,Man City,H,0.0,0.0,3.0,3.25,2.3,2.15,1.66,Away,-100.0,200.0,-100.0,1.3468468468468466,-100.0
2004-2005,Arsenal,Newcastle,H,0.0,0.0,1.44,4.0,7.5,1.8,2.0,Home,44.0,-100.0,-100.0,1.0588235294117647,5.882352941176478
2004-2005,Blackburn,Bolton,A,0.0,0.0,2.3,3.1,3.1,2.2,1.65,Home,-100.0,210.0,-100.0,1.3203703703703702,-100.0
2004-2005,Arsenal,Man United,A,0.0,1.0,2.25,3.1,3.2,2.3,1.6,Home,-100.0,220.0,-100.0,1.3037383177570094,-100.0
2004-2005,Bolton,Tottenham,H,0.0,1.0,2.37,3.25,2.87,2.4,1.55,Home,137.0,-100.0,-100.0,1.3705516014234875,37.05516014234874
2004-2005,Charlton,Liverpool,A,0.0,0.0,2.87,3.2,2.4,2.2,1.65,Away,140.0,-100.0,-100.0,1.3714285714285712,37.14285714285711
2004-2005,Portsmouth,Middlesbrough,H,0.0,0.0,2.6,3.2,2.62,2.1,1.7,Home,160.0,-100.0,-100.0,1.4344827586206896,43.448275862068954
2004-2005,West Brom,Crystal Palace,D,0.0,1.0,2.2,3.2,3.25,2.1,1.7,Home,-100.0,-100.0,220.0,1.3037037037037036,30.370370370370352
2004-2005,Birmingham,Southampton,H,0.0,0.0,1.9,3.1,4.33,2.2,1.65,Home,90.0,-100.0,-100.0,1.178,17.799999999999997
2004-2005,Blackburn,Chelsea,A,0.0,0.0,7.0,3.75,1.5,2.2,1.65,Away,50.0,-100.0,-100.0,1.0714285714285714,7.142857142857139
2004-2005,Everton,Norwich,H,0.0,0.0,1.57,3.4,7.0,2.1,1.7,Home,57.0,-100.0,-100.0,1.0740442655935614,7.404426559356139
2004-2005,Fulham,Aston Villa,D,0.0,0.0,2.25,3.2,3.1,2.1,1.7,Home,-100.0,-100.0,220.0,1.3211009174311927,32.110091743119284
2004-2005,Man City,Newcastle,D,0.0,0.0,2.37,3.25,2.87,2.05,1.75,Home,-100.0,-100.0,225.0,1.3705516014234875,37.05516014234874
2004-2005,Aston Villa,Arsenal,A,0.0,0.0,4.5,3.4,1.8,2.1,1.7,Away,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2004-2005,Crystal Palace,Bolton,A,0.0,0.0,2.5,3.25,2.75,2.3,1.6,Home,-100.0,175.0,-100.0,1.4130434782608694,-100.0
2004-2005,Liverpool,Fulham,H,0.0,0.0,1.5,3.75,7.0,2.15,1.66,Home,50.0,-100.0,-100.0,1.0714285714285714,7.142857142857139
2004-2005,Man United,Birmingham,H,0.0,0.0,1.28,5.0,10.0,1.8,2.0,Home,28.0,-100.0,-100.0,1.019108280254777,1.9108280254777128
2004-2005,Middlesbrough,Blackburn,H,1.0,0.0,1.8,3.4,4.5,2.2,1.65,Home,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2004-2005,Newcastle,Charlton,D,0.0,0.0,1.8,3.4,4.5,2.1,1.7,Home,-100.0,-100.0,240.0,1.1769230769230767,17.69230769230768
2004-2005,Norwich,West Brom,H,0.0,0.0,2.3,3.25,3.0,2.15,1.66,Home,129.99999999999997,-100.0,-100.0,1.3468468468468466,34.68468468468467
2004-2005,Tottenham,Portsmouth,H,0.0,0.0,1.72,3.4,5.0,2.05,1.75,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Chelsea,Man City,D,0.0,0.0,1.25,5.5,11.0,1.9,1.9,Home,-100.0,-100.0,450.0,1.0185185185185184,1.8518518518518334
2004-2005,Southampton,Everton,D,0.0,0.0,2.63,3.2,2.63,2.3,1.6,Away,-100.0,-100.0,220.0,1.4435677530017152,44.356775300171535
2004-2005,Birmingham,Liverpool,H,0.0,0.0,3.2,3.2,2.2,2.2,1.65,Away,-100.0,220.0,-100.0,1.3037037037037036,-100.0
2004-2005,Blackburn,Norwich,H,0.0,0.0,1.8,3.4,4.5,2.15,1.67,Home,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2004-2005,Bolton,Middlesbrough,D,0.0,0.0,2.1,3.2,3.5,2.15,1.67,Home,-100.0,-100.0,220.0,1.2679245283018867,26.79245283018868
2004-2005,Everton,Chelsea,A,1.0,0.0,4.5,3.25,1.83,2.2,1.65,Away,83.0,-100.0,-100.0,1.170767716535433,17.076771653543304
2004-2005,Portsmouth,Aston Villa,A,0.0,0.0,2.3,3.25,3.0,2.15,1.67,Home,-100.0,200.0,-100.0,1.3468468468468466,-100.0
2004-2005,Man City,Man United,A,0.0,0.0,4.5,3.4,1.8,2.05,1.75,Away,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2004-2005,Arsenal,Crystal Palace,H,0.0,0.0,1.22,5.5,13.0,1.65,2.2,Home,22.0,-100.0,-100.0,0.9985119047619048,-0.1488095238095184
2004-2005,West Brom,Southampton,D,0.0,0.0,2.3,3.25,3.0,2.2,1.65,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2004-2005,Aston Villa,Everton,A,0.0,0.0,2.25,3.2,3.1,2.2,1.65,Home,-100.0,210.0,-100.0,1.3211009174311927,-100.0
2004-2005,Crystal Palace,Birmingham,H,0.0,0.0,2.6,3.2,2.62,2.15,1.66,Home,160.0,-100.0,-100.0,1.4344827586206896,43.448275862068954
2004-2005,Man United,Portsmouth,H,0.0,0.0,1.22,5.5,13.0,1.75,2.05,Home,22.0,-100.0,-100.0,0.9985119047619048,-0.1488095238095184
2004-2005,Southampton,Arsenal,D,1.0,1.0,6.5,3.5,1.57,1.9,1.9,Away,-100.0,-100.0,250.0,1.0838264299802762,8.38264299802762
2004-2005,Tottenham,Fulham,H,0.0,0.0,1.8,3.1,5.0,1.9,1.9,Home,80.0,-100.0,-100.0,1.1387755102040815,13.877551020408148
2004-2005,Middlesbrough,Charlton,D,0.0,0.0,1.9,3.1,4.33,2.2,1.65,Home,-100.0,-100.0,210.0,1.178,17.799999999999997
2004-2005,Newcastle,Bolton,H,0.0,0.0,1.83,3.3,4.33,2.0,1.8,Home,83.0,-100.0,-100.0,1.1771929824561405,17.71929824561404
2004-2005,Norwich,Man City,A,1.0,0.0,2.6,3.2,2.62,2.15,1.66,Home,-100.0,162.0,-100.0,1.4344827586206896,-100.0
2004-2005,Arsenal,Portsmouth,H,0.0,0.0,1.36,4.33,9.0,1.8,2.0,Home,36.0,-100.0,-100.0,1.03493848857645,3.4938488576450055
2004-2005,Aston Villa,Middlesbrough,H,0.0,0.0,2.3,3.25,3.0,2.2,1.65,Home,129.99999999999997,-100.0,-100.0,1.3468468468468466,34.68468468468467
2004-2005,Crystal Palace,Man United,D,1.0,0.0,7.5,3.6,1.5,2.0,1.8,Away,-100.0,-100.0,260.0,1.0588235294117647,5.882352941176478
2004-2005,Fulham,Charlton,D,0.0,0.0,2.3,3.25,3.0,2.2,1.65,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2004-2005,Newcastle,Liverpool,H,0.0,0.0,2.4,3.2,2.87,2.3,1.6,Home,140.0,-100.0,-100.0,1.3714285714285712,37.14285714285711
2004-2005,Norwich,Chelsea,A,0.0,0.0,7.5,4.33,1.4,2.2,1.65,Away,40.0,-100.0,-100.0,1.0579406631762651,5.794066317626516
2004-2005,Southampton,Tottenham,H,0.0,0.0,2.5,3.2,2.75,2.2,1.65,Home,150.0,-100.0,-100.0,1.4035087719298245,40.35087719298244
2004-2005,Everton,Blackburn,A,0.0,0.0,1.72,3.4,5.0,2.37,1.55,Home,-100.0,400.0,-100.0,1.1421875,-100.0
2004-2005,West Brom,Birmingham,H,0.0,0.0,2.75,3.2,2.5,2.37,1.55,Away,-100.0,175.0,-100.0,1.4035087719298245,-100.0
2004-2005,Man City,Bolton,A,0.0,0.0,2.25,3.2,3.1,2.3,1.6,Home,-100.0,210.0,-100.0,1.3211009174311927,-100.0
2004-2005,Chelsea,West Brom,H,0.0,0.0,1.2,6.0,13.0,1.7,2.1,Home,20.0,-100.0,-100.0,1.0,0.0
2004-2005,Charlton,Tottenham,H,0.0,0.0,2.37,3.25,2.87,2.15,1.66,Home,137.0,-100.0,-100.0,1.3705516014234875,37.05516014234874
2004-2005,Liverpool,Blackburn,D,0.0,0.0,1.57,3.5,6.5,2.15,1.66,Home,-100.0,-100.0,250.0,1.0838264299802762,8.38264299802762
2004-2005,Blackburn,Arsenal,A,0.0,0.0,4.5,3.4,1.8,2.15,1.66,Away,80.0,-100.0,-100.0,1.1769230769230767,17.69230769230768
2004-2005,Bolton,Norwich,H,0.0,0.0,1.57,3.6,6.0,2.0,1.8,Home,57.0,-100.0,-100.0,1.093230174081238,9.323017408123803
2004-2005,Charlton,West Brom,A,1.0,0.0,1.66,3.4,5.5,2.0,1.8,Home,-100.0,450.0,-100.0,1.1154150197628458,-100.0
2004-2005,Chelsea,Crystal Palace,H,0.0,0.0,1.2,6.0,13.0,1.7,2.1,Home,20.0,-100.0,-100.0,1.0,0.0
2004-2005,Man United,Fulham,H,0.0,0.0,1.25,5.0,13.0,1.7,2.1,Home,25.0,-100.0,-100.0,1.0,0.0
2004-2005,Portsmouth,Newcastle,D,0.0,0.0,2.75,3.2,2.5,2.0,1.8,Away,-100.0,-100.0,220.0,1.4035087719298245,40.35087719298244
2004-2005,Tottenham,Man City,H,0.0,0.0,1.83,3.3,4.33,2.05,1.75,Home,83.0,-100.0,-100.0,1.1771929824561405,17.71929824561404
2004-2005,Birmingham,Aston Villa,H,0.0,0.0,2.3,3.1,3.1,2.2,1.65,Home,129.99999999999997,-100.0,-100.0,1.3203703703703702,32.03703703703701
2004-2005,Liverpool,Everton,H,1.0,0.0,1.9,3.1,4.33,2.3,1.6,Home,90.0,-100.0,-100.0,1.178,17.799999999999997
2004-2005,Middlesbrough,Southampton,A,0.0,0.0,1.8,3.4,4.5,2.1,1.7,Home,-100.0,350.0,-100.0,1.1769230769230767,-100.0
2004-2005,Arsenal,Norwich,H,0.0,0.0,1.2,6.0,13.0,1.66,2.15,Home,20.0,-100.0,-100.0,1.0,0.0
2004-2005,Birmingham,Tottenham,D,0.0,0.0,2.37,3.2,2.9,2.25,1.61,Home,-100.0,-100.0,220.0,1.361579892280072,36.15798922800718
2004-2005,Charlton,Man City,D,0.0,0.0,2.0,3.2,3.75,2.1,1.7,Home,-100.0,-100.0,220.0,1.2307692307692308,23.07692307692308
2004-2005,Crystal Palace,Middlesbrough,A,0.0,0.0,2.37,3.2,2.9,2.15,1.66,Home,-100.0,190.0,-100.0,1.361579892280072,-100.0
2004-2005,Liverpool,Bolton,H,0.0,0.0,1.83,3.25,4.5,2.2,1.65,Home,83.0,-100.0,-100.0,1.170767716535433,17.076771653543304
2004-2005,Man United,Blackburn,D,0.0,0.0,1.28,5.0,10.0,1.85,1.95,Home,-100.0,-100.0,400.0,1.019108280254777,1.9108280254777128
2004-2005,Newcastle,Aston Villa,A,3.0,0.0,1.72,3.4,5.0,2.0,1.8,Home,-100.0,400.0,-100.0,1.1421875,-100.0
2004-2005,Southampton,Chelsea,A,0.0,0.0,6.5,3.5,1.57,2.1,1.7,Away,57.0,-100.0,-100.0,1.0838264299802762,8.38264299802762
2004-2005,Fulham,Portsmouth,H,0.0,0.0,2.1,3.25,3.4,2.15,1.66,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2004-2005,West Brom,Everton,H,0.0,0.0,2.75,3.2,2.5,2.2,1.65,Away,-100.0,175.0,-100.0,1.4035087719298245,-100.0
2004-2005,Blackburn,Southampton,H,0.0,0.0,2.1,3.2,3.5,2.1,1.7,Home,110.0,-100.0,-100.0,1.2679245283018867,26.79245283018868
2004-2005,Bolton,Fulham,H,0.0,1.0,1.72,3.4,5.0,2.15,1.66,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Chelsea,Birmingham,D,0.0,0.0,1.25,5.5,11.0,2.0,1.8,Home,-100.0,-100.0,450.0,1.0185185185185184,1.8518518518518334
2004-2005,Man City,Liverpool,H,0.0,0.0,2.87,3.2,2.4,2.2,1.65,Away,-100.0,187.0,-100.0,1.3714285714285712,-100.0
2004-2005,Middlesbrough,Arsenal,A,0.0,0.0,5.0,3.1,1.8,1.9,1.9,Away,80.0,-100.0,-100.0,1.1387755102040815,13.877551020408148
2004-2005,Norwich,Man United,H,0.0,0.0,7.5,4.0,1.44,1.8,2.0,Away,-100.0,650.0,-100.0,1.0588235294117647,-100.0
2004-2005,Portsmouth,Charlton,H,0.0,0.0,2.3,3.25,3.0,2.1,1.7,Home,129.99999999999997,-100.0,-100.0,1.3468468468468466,34.68468468468467
2004-2005,Aston Villa,West Brom,D,1.0,1.0,1.83,3.25,4.5,2.1,1.7,Home,-100.0,-100.0,225.0,1.170767716535433,17.076771653543304
2004-2005,Everton,Crystal Palace,H,0.0,0.0,1.66,3.4,5.5,2.1,1.7,Home,66.0,-100.0,-100.0,1.1154150197628458,11.541501976284579
2004-2005,Tottenham,Newcastle,H,0.0,0.0,2.1,3.25,3.4,2.1,1.7,Home,110.0,-100.0,-100.0,1.2757009345794392,27.570093457943926
2004-2005,Birmingham,Portsmouth,D,0.0,0.0,1.9,3.1,4.33,2.2,1.65,Home,-100.0,-100.0,210.0,1.178,17.799999999999997
2004-2005,Charlton,Bolton,A,0.0,0.0,2.4,3.2,2.87,2.05,1.75,Home,-100.0,187.0,-100.0,1.3714285714285712,-100.0
2004-2005,Crystal Palace,Norwich,D,0.0,0.0,2.0,3.2,3.75,2.15,1.66,Home,-100.0,-100.0,220.0,1.2307692307692308,23.07692307692308
2004-2005,Fulham,Man City,D,0.0,0.0,2.3,3.25,3.0,2.1,1.7,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2004-2005,Liverpool,Tottenham,D,0.0,0.0,1.83,3.25,4.5,2.3,1.6,Home,-100.0,-100.0,225.0,1.170767716535433,17.076771653543304
2004-2005,Southampton,Aston Villa,A,0.0,0.0,2.2,3.2,3.25,2.1,1.7,Home,-100.0,225.0,-100.0,1.3037037037037036,-100.0
2004-2005,Bolton,Southampton,D,0.0,0.0,1.61,3.6,5.5,2.0,1.8,Home,-100.0,-100.0,260.0,1.1124760076775433,11.247600767754335
2004-2005,Middlesbrough,Fulham,D,0.0,0.0,1.83,3.3,4.33,2.0,1.8,Home,-100.0,-100.0,230.0,1.1771929824561405,17.71929824561404
2004-2005,Aston Villa,Charlton,D,0.0,0.0,1.9,3.1,4.33,2.0,1.8,Home,-100.0,-100.0,210.0,1.178,17.799999999999997
2004-2005,Blackburn,Crystal Palace,H,0.0,0.0,1.9,3.3,4.0,2.0,1.8,Home,90.0,-100.0,-100.0,1.2057692307692307,20.576923076923066
2004-2005,Chelsea,Arsenal,D,0.0,0.0,2.1,3.2,3.5,2.1,1.7,Home,-100.0,-100.0,220.0,1.2679245283018867,26.79245283018868
2004-2005,Everton,Man United,H,0.0,2.0,4.0,3.3,1.9,2.1,1.7,Away,-100.0,300.0,-100.0,1.2057692307692307,-100.0
2004-2005,Man City,Birmingham,H,0.0,0.0,2.0,3.2,3.75,2.15,1.66,Home,100.0,-100.0,-100.0,1.2307692307692308,23.07692307692308
2004-2005,Norwich,Newcastle,H,0.0,0.0,2.5,3.4,2.62,1.9,1.9,Home,150.0,-100.0,-100.0,1.440677966101695,44.067796610169495
2004-2005,Portsmouth,Liverpool,A,0.0,0.0,3.2,3.25,2.2,2.05,1.75,Away,120.00000000000004,-100.0,-100.0,1.311926605504587,31.192660550458697
2004-2005,Tottenham,West Brom,D,0.0,0.0,1.66,3.4,5.5,1.85,1.95,Home,-100.0,-100.0,240.0,1.1154150197628458,11.541501976284579
2004-2005,Aston Villa,Bolton,D,0.0,0.0,2.37,3.25,2.87,2.2,1.65,Home,-100.0,-100.0,225.0,1.3705516014234875,37.05516014234874
2004-2005,Blackburn,Man City,D,0.0,0.0,2.3,3.25,3.0,2.2,1.65,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2004-2005,Chelsea,Fulham,H,0.0,0.0,1.28,5.0,10.0,2.0,1.8,Home,28.0,-100.0,-100.0,1.019108280254777,1.9108280254777128
2004-2005,Crystal Palace,Liverpool,H,0.0,0.0,3.75,3.5,1.9,2.1,1.7,Away,-100.0,275.0,-100.0,1.2314814814814816,-100.0
2004-2005,Everton,Birmingham,D,0.0,0.0,1.66,3.4,5.5,2.2,1.65,Home,-100.0,-100.0,240.0,1.1154150197628458,11.541501976284579
2004-2005,Middlesbrough,West Brom,H,0.0,0.0,1.9,3.3,4.0,2.05,1.75,Home,90.0,-100.0,-100.0,1.2057692307692307,20.576923076923066
2004-2005,Norwich,Charlton,H,0.0,0.0,2.25,3.4,3.0,1.95,1.85,Home,125.0,-100.0,-100.0,1.3539823008849556,35.39823008849555
2004-2005,Man United,Newcastle,H,0.0,0.0,1.36,4.5,8.5,1.85,1.95,Home,36.0,-100.0,-100.0,1.044368600682594,4.436860068259406
2004-2005,Portsmouth,Southampton,H,0.0,0.0,2.25,3.25,3.1,2.1,1.7,Home,125.0,-100.0,-100.0,1.3295454545454546,32.95454545454547
2004-2005,Arsenal,Tottenham,H,0.0,0.0,1.5,3.75,7.0,1.8,2.0,Home,50.0,-100.0,-100.0,1.0714285714285714,7.142857142857139
2004-2005,West Brom,Blackburn,D,0.0,0.0,2.1,3.25,3.5,2.4,1.53,Home,-100.0,-100.0,225.0,1.2757009345794392,27.570093457943926
2004-2005,Newcastle,Middlesbrough,D,0.0,0.0,2.25,3.25,3.1,1.75,2.05,Home,-100.0,-100.0,225.0,1.3295454545454546,32.95454545454547
2004-2005,Birmingham,Blackburn,H,0.0,0.0,2.2,3.2,3.25,2.35,1.57,Home,120.00000000000004,-100.0,-100.0,1.3037037037037036,30.370370370370352
2004-2005,Bolton,Chelsea,A,0.0,0.0,3.75,3.2,2.0,2.15,1.66,Away,100.0,-100.0,-100.0,1.2307692307692308,23.07692307692308
2004-2005,Fulham,Everton,H,1.0,0.0,2.75,3.2,2.5,2.2,1.65,Away,-100.0,175.0,-100.0,1.4035087719298245,-100.0
2004-2005,Liverpool,Middlesbrough,D,0.0,0.0,1.72,3.4,5.0,2.0,1.8,Home,-100.0,-100.0,240.0,1.1421875,14.218749999999986
2004-2005,Man City,Portsmouth,H,0.0,0.0,1.72,3.4,5.0,2.15,1.66,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Newcastle,Crystal Palace,D,0.0,0.0,1.83,3.3,4.33,1.85,1.95,Home,-100.0,-100.0,230.0,1.1771929824561405,17.71929824561404
2004-2005,Southampton,Norwich,H,0.0,0.0,2.0,3.4,3.5,1.95,1.85,Home,100.0,-100.0,-100.0,1.259259259259259,25.92592592592591
2004-2005,Charlton,Man United,A,1.0,0.0,6.0,3.4,1.61,2.0,1.8,Away,61.0,-100.0,-100.0,1.0926147704590818,9.26147704590818
2004-2005,Tottenham,Aston Villa,H,0.0,0.0,1.9,3.3,4.0,2.1,1.7,Home,90.0,-100.0,-100.0,1.2057692307692307,20.576923076923066
2004-2005,West Brom,Arsenal,A,0.0,0.0,5.0,3.6,1.66,2.1,1.7,Away,66.0,-100.0,-100.0,1.1361216730038022,13.612167300380221
2004-2005,Fulham,Newcastle,A,0.0,0.0,2.2,3.4,2.75,,,Home,-100.0,175.0,-100.0,1.3357142857142856,-100.0
2004-2005,Aston Villa,Man City,A,0.0,0.0,2.37,3.25,2.87,2.05,1.65,Home,-100.0,187.0,-100.0,1.3705516014234875,-100.0
2004-2005,Blackburn,Fulham,A,1.0,1.0,2.1,3.25,3.4,2.15,1.66,Home,-100.0,240.0,-100.0,1.2757009345794392,-100.0
2004-2005,Chelsea,Charlton,H,0.0,0.0,1.28,5.0,10.0,1.95,1.85,Home,28.0,-100.0,-100.0,1.019108280254777,1.9108280254777128
2004-2005,Crystal Palace,Southampton,D,1.0,1.0,2.2,3.4,3.0,1.9,1.9,Home,-100.0,-100.0,240.0,1.3357142857142856,33.571428571428555
2004-2005,Everton,Newcastle,H,0.0,1.0,1.72,3.4,5.0,2.2,1.65,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Man United,West Brom,D,0.0,0.0,1.3,5.0,9.0,1.8,2.0,Home,-100.0,-100.0,400.0,1.031746031746032,3.174603174603206
2004-2005,Middlesbrough,Tottenham,H,0.0,0.0,2.25,3.2,3.1,2.15,1.66,Home,125.0,-100.0,-100.0,1.3211009174311927,32.110091743119284
2004-2005,Norwich,Birmingham,H,0.0,1.0,1.9,3.5,3.75,1.95,1.85,Home,90.0,-100.0,-100.0,1.2314814814814816,23.148148148148167
2004-2005,Portsmouth,Bolton,D,0.0,0.0,2.75,3.4,2.4,2.0,1.8,Away,-100.0,-100.0,240.0,1.406896551724138,40.68965517241381
2004-2005,Arsenal,Liverpool,H,0.0,0.0,1.72,3.4,5.0,2.05,1.75,Home,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2004-2005,Man United,Chelsea,A,0.0,0.0,2.2,3.25,3.2,2.2,1.65,Home,-100.0,220.0,-100.0,1.311926605504587,-100.0
2004-2005,Arsenal,Everton,H,0.0,0.0,1.61,3.6,5.5,2.0,1.8,Home,61.0,-100.0,-100.0,1.1124760076775433,11.247600767754335
2004-2005,Birmingham,Arsenal,H,0.0,0.0,3.4,3.5,2.0,2.05,1.75,Away,-100.0,240.0,-100.0,1.2727272727272727,-100.0
2004-2005,Bolton,Everton,H,1.0,0.0,1.9,3.4,4.0,2.05,1.75,Home,90.0,-100.0,-100.0,1.218867924528302,21.886792452830207
2004-2005,Charlton,Crystal Palace,D,0.0,0.0,3.0,3.5,2.2,1.9,1.9,Away,-100.0,-100.0,250.0,1.3508771929824563,35.087719298245645
2004-2005,Fulham,Norwich,H,0.0,0.0,2.8,3.5,2.3,1.85,1.95,Away,-100.0,180.0,-100.0,1.387931034482759,-100.0
2004-2005,Liverpool,Aston Villa,H,0.0,0.0,1.66,3.4,5.5,2.05,1.75,Home,66.0,-100.0,-100.0,1.1154150197628458,11.541501976284579
2004-2005,Man City,Middlesbrough,D,0.0,0.0,2.1,3.1,3.6,2.1,1.7,Home,-100.0,-100.0,210.0,1.251923076923077,25.192307692307693
2004-2005,Newcastle,Chelsea,D,0.0,0.0,3.2,3.25,2.2,2.1,1.7,Away,-100.0,-100.0,225.0,1.311926605504587,31.192660550458697
2004-2005,Southampton,Man United,A,0.0,0.0,2.37,3.6,2.62,1.85,1.95,Home,-100.0,162.0,-100.0,1.429145728643216,-100.0
2004-2005,Tottenham,Blackburn,D,0.0,0.0,1.57,3.5,6.5,1.85,1.95,Home,-100.0,-100.0,250.0,1.0838264299802762,8.38264299802762
2004-2005,West Brom,Portsmouth,H,0.0,0.0,1.57,3.75,6.0,1.9,1.9,Home,57.0,-100.0,-100.0,1.106672932330827,10.667293233082702
2005-2006,Aston Villa,Bolton,D,0.0,0.0,2.3,3.25,3.0,,,Home,-100.0,-100.0,225.0,1.3468468468468466,34.68468468468467
2005-2006,Everton,Man United,A,0.0,0.0,5.0,3.4,1.72,,,Away,72.0,-100.0,-100.0,1.1421875,14.218749999999986
2005-2006,Fulham,Birmingham,D,0.0,0.0,2.37,3.25,2.87,,,Home,-100.0,-100.0,225.0,1.3705516014234875,37.05516014234874
2005-2006,Man City,West Brom,D,0.0,0.0,1.72,3.4,5.0,,,Home,-100.0,-100.0,240.0,1.1421875,14.218749999999986
2005-2006,Middlesbrough,Liverpool,D,1.0,0.0,2.87,3.2,2.4,,,Away,-100.0,-100.0,220.0,1.3714285714285712,37.14285714285711
